offset,latitude,longitude,url,title
1243,35.490307,-108.590073,http://clui.org/ludb/site/fort-wingate,Fort Wingate
1244,32.64082,-108.369827,http://clui.org/ludb/site/tyrone-open-pit-copper-mine,Tyrone Open Pit Copper Mine
1245,34.51363,-108.104355,http://clui.org/ludb/site/lightning-field,Lightning Field
1246,32.8322,-104.418551,http://clui.org/ludb/site/abo-elementary-school-and-fallout-shelter,Abo Elementary School and Fallout Shelter
1247,35.581888,-106.104169,http://clui.org/ludb/site/jb-jacksons-home,JB Jackson&#039;s Home
1248,33.393683,-104.523114,http://clui.org/ludb/site/international-ufo-museum,International UFO Museum
1249,32.590675,-107.975487,http://clui.org/ludb/site/city-rocks-state-park,City of Rocks State Park
1250,32.385834,-106.478615,http://clui.org/ludb/site/white-sands-missile-range,White Sands Missile Range
1251,32.434944,-103.080007,http://clui.org/ludb/site/national-enrichment-facility,National Enrichment Facility
1252,35.066254,-106.53334,http://clui.org/ludb/site/national-museum-nuclear-science-and-history,National Museum of Nuclear Science and History
1253,35.047005,-106.593643,http://clui.org/ludb/site/kirtland-air-force-base,Kirtland Air Force Base
1254,35.263561,-105.086975,http://clui.org/ludb/site/star-axis,Star Axis
1255,70.255409,-148.623352,http://clui.org/ludb/site/alaska-pipeline-origin,Alaska Pipeline Origin
1256,64.951317,-147.620499,http://clui.org/ludb/site/permafrost-research-tunnel,Permafrost Research Tunnel
1257,51.413822,179.182892,http://clui.org/ludb/site/milrow-nuclear-test-site,Milrow Nuclear Test Site
1258,64.563195,-165.372391,http://clui.org/ludb/site/nome-gold-mines,Nome Gold Mines
1259,63.971142,-145.744629,http://clui.org/ludb/site/fort-greely,Fort Greely
1260,69.426689,-155.566406,http://clui.org/ludb/site/national-petroleum-reserve-alaska,National Petroleum Reserve Alaska
1261,68.064846,-162.845192,http://clui.org/ludb/site/red-dog-mine,Red Dog Mine
1262,51.470798,179.104614,http://clui.org/ludb/site/cannikin-nuclear-test-site,Cannikin Nuclear Test Site
1263,51.437477,179.180237,http://clui.org/ludb/site/long-shot-nuclear-test-site,Long Shot Nuclear Test Site
1264,64.736031,-147.35022,http://clui.org/ludb/site/north-pole-refinery,North Pole Refinery
1265,64.8283,-147.65567,http://clui.org/ludb/site/fort-wainwright,Fort Wainwright
1266,61.129407,-146.354526,http://clui.org/ludb/site/valdez-museum,The Valdez Museum
1267,64.672096,-147.099548,http://clui.org/ludb/site/eielson-air-force-base,Eielson Air Force Base
1268,64.03788,-145.732437,http://clui.org/ludb/site/alaska-highway-terminus,Alaska Highway Terminus
1269,51.872227,-176.646774,http://clui.org/ludb/site/adak-naval-station,Adak Naval Station
1270,53.91622,-166.514454,http://clui.org/ludb/site/dutch-harbor-naval-base,Dutch Harbor Naval Base
1271,61.576874,-149.547226,http://clui.org/ludb/site/museum-alaska-transportation-and-industry,Museum of Alaska Transportation and Industry
1272,68.097519,-165.755203,http://clui.org/ludb/site/project-chariot-site,Project Chariot Site
1273,61.25462,-149.688675,http://clui.org/ludb/site/fort-richardson,Fort Richardson
1274,61.082783,-146.367111,http://clui.org/ludb/site/alaska-pipeline-terminus,Alaska Pipeline Terminus
1275,58.080977,-134.643288,http://clui.org/ludb/site/greens-creek-mine,Greens Creek Mine
1276,62.391644,-145.149994,http://clui.org/ludb/site/high-frequency-active-auroral-research-project-transmitter-site,High Frequency Active Auroral Research Project Transmitter Site
1277,61.25153,-149.812668,http://clui.org/ludb/site/elmendorf-air-force-base,Elmendorf Air Force Base
1278,70.331802,-148.748016,http://clui.org/ludb/site/prudhoe-bay-oil-field,Prudhoe Bay Oil Field
1279,61.486126,-142.888611,http://clui.org/ludb/site/kennecott-copper-mine,Kennecott Copper Mine
1280,65.490044,-148.657806,http://clui.org/ludb/site/dalton-highway-origin,Dalton Highway Origin
1281,39.111748,-76.775635,http://clui.org/ludb/site/national-security-agency-nsa-headquarters,National Security Agency (NSA) Headquarters
1282,39.492763,-76.149223,http://clui.org/ludb/site/aberdeen-proving-ground-ordnance-museum,Aberdeen Proving Ground Ordnance Museum
1283,39.162804,-76.899498,http://clui.org/ludb/site/johns-hopkins-applied-physics-laboratory,Johns Hopkins Applied Physics Laboratory
1284,38.889072,-76.544579,http://clui.org/ludb/site/smithsonian-environmental-research-center,Smithsonian Environmental Research Center
1285,39.107552,-76.737442,http://clui.org/ludb/site/fort-meade,Fort Meade
1286,38.282215,-76.427795,http://clui.org/ludb/site/patuxent-river-naval-air-station,Patuxent River Naval Air Station
1287,39.2603,-76.576698,http://clui.org/ludb/site/fort-mchenry-tunnel,Fort McHenry Tunnel
1288,38.995808,-76.854691,http://clui.org/ludb/site/goddard-space-flight-center-nasa,Goddard Space Flight Center (NASA)
1289,39.284877,-76.603344,http://clui.org/ludb/site/baltimore-public-works-museum,Baltimore Public Works Museum
1290,39.407684,-76.203232,http://clui.org/ludb/site/aberdeen-proving-ground,Aberdeen Proving Ground
1291,39.707998,-77.493417,http://clui.org/ludb/site/fort-ritchie,Fort Ritchie
1292,39.6945,-77.327499,http://clui.org/ludb/site/national-emergency-training-center,National Emergency Training Center
1293,39.435596,-77.427223,http://clui.org/ludb/site/fort-detrick,Fort Detrick
1294,39.135555,-77.218613,http://clui.org/ludb/site/national-institute-standards-and-technology-campus,National Institute of Standards and Technology Campus
1295,39.033607,-76.986084,http://clui.org/ludb/site/white-oak-naval-ordnance-laboratory,White Oak Naval Ordnance Laboratory
1296,39.32342,-76.351461,http://clui.org/ludb/site/edgewood-arsenal,Edgewood Arsenal
1297,39.280029,-76.858639,http://clui.org/ludb/site/enchanted-forest,Enchanted Forest
1298,38.80558,-76.883804,http://clui.org/ludb/site/andrews-air-force-base,Andrews Air Force Base
1299,38.895167,-77.025208,http://clui.org/ludb/site/federal-bureau-investigation-fbi-headquarters,Federal Bureau of Investigation (FBI) Headquarters
1300,38.889179,-77.026115,http://clui.org/ludb/site/smithsonian-institution-headquarters,Smithsonian Institution Headquarters
1301,38.897761,-77.017709,http://clui.org/ludb/site/national-building-museum,National Building Museum
1302,38.888681,-77.004864,http://clui.org/ludb/site/library-congress-jefferon-building,"Library of Congress, Jefferon Building"
1303,32.364577,-88.700691,http://clui.org/ludb/site/threefoot-building,Threefoot Building
1304,31.14056,-89.573334,http://clui.org/ludb/site/salmon-and-sterling-nuclear-test-sites,Salmon and Sterling Nuclear Test Sites
1305,30.370987,-89.127899,http://clui.org/ludb/site/gulfport-naval-construction-battalion-center,Gulfport Naval Construction Battalion Center
1306,32.305984,-90.315903,http://clui.org/ludb/site/mississippi-hydraulic-model,Mississippi Hydraulic Model
1307,32.829468,-91.132957,http://clui.org/ludb/site/stack-island,Stack Island
1308,32.301861,-90.873413,http://clui.org/ludb/site/waterways-experiment-station,Waterways Experiment Station
1309,32.550701,-88.606598,http://clui.org/ludb/site/naval-air-station-meridian,Naval Air Station Meridian
1310,32.007569,-91.049151,http://clui.org/ludb/site/grand-gulf-nuclear-power-station,Grand Gulf Nuclear Power Station
1311,30.38032,-89.624168,http://clui.org/ludb/site/stennis-space-center-nasa,Stennis Space Center (NASA)
1312,30.339916,-88.513885,http://clui.org/ludb/site/signal-marine-pascagoula-rig-yards,Signal Marine Pascagoula Rig Yards
1313,33.634571,-88.450493,http://clui.org/ludb/site/columbus-air-force-base,Columbus Air Force Base
1314,30.408894,-88.922096,http://clui.org/ludb/site/keesler-air-force-base,Keesler Air Force Base
1315,30.350695,-88.575127,http://clui.org/ludb/site/ingalls-shipbuilding-yard,Ingalls Shipbuilding Yard
1316,45.419582,-123.804588,http://clui.org/ludb/site/tillamook-dirigible-hangars,Tillamook Dirigible Hangars
1317,46.038418,-122.885124,http://clui.org/ludb/site/trojan-nuclear-power-plant,Trojan Nuclear Power Plant
1318,42.286204,-120.433406,http://clui.org/ludb/site/lakeview-disposal-cell,Lakeview Disposal Cell
1319,42.493258,-123.084626,http://clui.org/ludb/site/oregon-vortex,Oregon Vortex
1320,44.388494,-122.994888,http://clui.org/ludb/site/living-rock-studios,Living Rock Studios
1321,44.831345,-120.483582,http://clui.org/ludb/site/rajneeshpuram-site,Rajneeshpuram Site
1322,45.843056,-119.438057,http://clui.org/ludb/site/umatilla-army-depot,Umatilla Army Depot
1323,45.637894,-120.21669,http://clui.org/ludb/site/arlington-chemical-waste-facility,Arlington Chemical Waste Facility
1324,45.640343,-121.946579,http://clui.org/ludb/site/bonneville-dam,Bonneville Dam
1325,45.714931,-120.692711,http://clui.org/ludb/site/john-day-dam,John Day Dam
1326,45.726315,-119.685059,http://clui.org/ludb/site/boardman-bombing-range,Boardman Bombing Range
1327,41.709767,-87.97667,http://clui.org/ludb/site/argonne-national-laboratory,Argonne National Laboratory
1328,42.209194,-90.313797,http://clui.org/ludb/site/savanna-army-depot,Savanna Army Depot
1329,41.519258,-90.543153,http://clui.org/ludb/site/rock-island-arsenal-museum,Rock Island Arsenal Museum
1330,41.644537,-87.575176,http://clui.org/ludb/site/calumet-chemical-waste-dump,Calumet Chemical Waste Dump
1331,41.792473,-87.60106,http://clui.org/ludb/site/first-chain-reaction-site-university-chicago,"First Chain Reaction Site, University of Chicago"
1332,41.325011,-88.915991,http://clui.org/ludb/site/effigy-tumuli,Effigy Tumuli
1333,39.868122,-88.888589,http://clui.org/ludb/site/archer-daniels-midland-company-headquarters,Archer Daniels Midland Company Headquarters
1334,41.8321,-88.252058,http://clui.org/ludb/site/fermi-national-accelerator-laboratory-fermilab,Fermi National Accelerator Laboratory (Fermilab)
1335,40.290874,-88.147011,http://clui.org/ludb/site/chanute-air-force-base,Chanute Air Force Base
1336,41.517513,-90.550561,http://clui.org/ludb/site/rock-island-arsenal,Rock Island Arsenal
1337,42.257492,-88.108765,http://clui.org/ludb/site/curt-teich-postcard-archives,Curt Teich Postcard Archives
1338,41.986555,-87.908993,http://clui.org/ludb/site/chicago-ohare-airport,Chicago O&#039;Hare Airport
1339,37.420012,-88.345504,http://clui.org/ludb/site/american-fluorite-museum,American Fluorite  Museum
1340,42.312504,-87.843236,http://clui.org/ludb/site/great-lakes-naval-training-center,Great Lakes Naval Training Center
1341,41.569421,-88.077886,http://clui.org/ludb/site/lockport-gates,Lockport Gates
1342,41.339525,-89.79332,http://clui.org/ludb/site/sheffield-radioactive-waste-site,Sheffield  Radioactive Waste Site
1343,41.61323,-87.668914,http://clui.org/ludb/site/dixie-square-mall,Dixie Square Mall
1344,41.817546,-87.765591,http://clui.org/ludb/site/stickney-sewage-works,Stickney Sewage Works
1345,32.80725,-97.160425,http://clui.org/ludb/site/bell-helicopter-fort-worth-factory,Bell Helicopter Fort Worth Factory
1346,28.510561,-96.771698,http://clui.org/ludb/site/dow-seadrift,Dow Seadrift
1347,29.849731,-94.896469,http://clui.org/ludb/site/mont-belvieu-storage-area,Mont Belvieu Storage Area
1348,27.881269,-97.242479,http://clui.org/ludb/site/oxychem-ingleside-plant,OxyChem Ingleside Plant
1349,29.584066,-98.605911,http://clui.org/ludb/site/valero-energy-corporation-headquarters,Valero Energy Corporation Headquarters
1350,29.713257,-95.564001,http://clui.org/ludb/site/m-i-swaco-corporate-headquarters,M-I SWACO Corporate Headquarters
1351,32.188399,-94.262395,http://clui.org/ludb/site/carthage-gas-plant,Carthage Gas Plant
1352,29.557556,-95.087314,http://clui.org/ludb/site/johnson-space-center-nasa,Johnson Space Center (NASA)
1353,29.375818,-94.923119,http://clui.org/ludb/site/texas-city-refinery,Texas City Refinery
1354,35.954527,-101.879075,http://clui.org/ludb/site/valero-sunray,Valero Sunray
1355,32.745396,-96.981354,http://clui.org/ludb/site/vought-center-plant,Vought Center Plant
1356,29.723018,-95.254812,http://clui.org/ludb/site/valero-houston-refinery,Valero Houston Refinery
1357,27.864347,-97.167038,http://clui.org/ludb/site/aker-gulf-marine-fabrication-yard,Aker Gulf Marine Fabrication Yard
1358,30.911835,-94.824203,http://clui.org/ludb/site/dinosaur-gardens,Dinosaur Gardens
1359,32.585361,-96.968848,http://clui.org/ludb/site/kxtx-tv-tower-collapse-site,KXTX TV Tower Collapse Site
1360,32.928086,-96.822424,http://clui.org/ludb/site/oxychem-corporate-headquarters,OxyChem Corporate Headquarters
1361,35.267938,-102.051026,http://clui.org/ludb/site/floating-mesa,Floating Mesa
1362,29.731851,-95.103579,http://clui.org/ludb/site/rohm-and-haas-deer-park,Rohm and Haas Deer Park
1363,31.43401,-100.40493,http://clui.org/ludb/site/goodfellow-air-force-base,Goodfellow Air Force Base
1364,30.434448,-104.320614,http://clui.org/ludb/site/tethered-aerostat-borne-radar-system-tars-site-2,Tethered Aerostat-Borne Radar System (TARS) Marfa Site
1365,29.60063,-95.176857,http://clui.org/ludb/site/ellington-field,Ellington Field
1366,29.751783,-95.04891,http://clui.org/ludb/site/brownwood-subdivision,Brownwood Subdivision
1367,31.972288,-102.085261,http://clui.org/ludb/site/permian-basin-petroleum-museum,Permian Basin Petroleum Museum
1368,30.608133,-97.687967,http://clui.org/ludb/site/inner-space-cavern,Inner Space Cavern
1369,29.749698,-95.464743,http://clui.org/ludb/site/texas-petrochemicals-corporate-headquarters,Texas Petrochemicals Corporate Headquarters
1370,30.978333,-100.552498,http://clui.org/ludb/site/eldorado-air-force-station,Eldorado Air Force Station
1371,29.731458,-95.438919,http://clui.org/ludb/site/koch-supply-and-trading-office,Koch Supply and Trading Office
1372,29.715825,-95.232282,http://clui.org/ludb/site/lyondell-houston-refinery,Lyondell Houston Refinery
1373,29.807415,-95.77681,http://clui.org/ludb/site/forbidden-gardens-site,Forbidden Gardens Site
1374,30.083191,-94.09668,http://clui.org/ludb/site/texas-energy-museum,Texas Energy Museum
1375,33.973618,-98.510368,http://clui.org/ludb/site/sheppard-air-force-base,Sheppard Air Force Base
1376,29.749736,-95.472168,http://clui.org/ludb/site/marathon-corporate-headquarters,Marathon Corporate Headquarters
1377,29.717138,-93.863143,http://clui.org/ludb/site/rowan-marine-services-sabine-yard,Rowan Marine Services Sabine Yard
1378,31.193113,-105.418544,http://clui.org/ludb/site/sierra-blanca-sludge-ranch,Sierra Blanca Sludge Ranch
1379,29.371817,-94.890418,http://clui.org/ludb/site/port-texas-city,Port of Texas City
1380,29.834934,-95.562789,http://clui.org/ludb/site/cameron-drilling-production-systems,Cameron Drilling &amp; Production Systems
1381,28.691042,-96.542959,http://clui.org/ludb/site/formosa-plastics-point-comfort,Formosa Plastics Point Comfort
1382,29.701214,-95.254984,http://clui.org/ludb/site/texas-petrochemicals-houston,Texas Petrochemicals Houston
1383,29.712023,-95.066414,http://clui.org/ludb/site/lyondell-la-porte-complex,Lyondell La Porte Complex
1384,30.016123,-94.073457,http://clui.org/ludb/site/spindletop-salt-dome,Spindletop Salt Dome
1385,29.627303,-95.61043,http://clui.org/ludb/site/schlumberger-campus,Schlumberger Campus
1386,29.508517,-95.136082,http://clui.org/ludb/site/mother-earth-eco-sculpture,Mother Earth Eco-Sculpture
1387,28.796698,-96.056381,http://clui.org/ludb/site/bay-city-nuclear-power-plant,Bay City Nuclear Power Plant
1388,29.753387,-95.452352,http://clui.org/ludb/site/weatherford-corporate-headquarters,Weatherford Corporate Headquarters
1389,32.423805,-99.83963,http://clui.org/ludb/site/dyess-air-force-base,Dyess Air Force Base
1390,32.364204,-96.944046,http://clui.org/ludb/site/superconducting-super-collider-site,Superconducting Super Collider Site
1391,29.836401,-93.962975,http://clui.org/ludb/site/coke-dock-port-arthur,Coke Dock Port Arthur
1392,35.311569,-101.559723,http://clui.org/ludb/site/pantex-plant,Pantex Plant
1393,27.832551,-97.525978,http://clui.org/ludb/site/flint-hills-corpus-christi,Flint Hills Corpus Christi
1394,29.683891,-95.457405,http://clui.org/ludb/site/aramco-services-company-headquarters,Aramco Services Company Headquarters
1395,27.807727,-97.422895,http://clui.org/ludb/site/valero-corpus-christi,Valero Corpus Christi
1396,32.002263,-106.193161,http://clui.org/ludb/site/fort-bliss,Fort Bliss
1397,29.78224,-95.6303,http://clui.org/ludb/site/bp-westlake-campus,BP Westlake Campus
1398,29.788329,-95.660062,http://clui.org/ludb/site/transocean-offshore-corporate-office,Transocean Offshore Corporate Office
1399,30.160398,-95.452459,http://clui.org/ludb/site/anadarko-petroleum-corporate-headquarters,Anadarko Petroleum Corporate Headquarters
1400,28.569301,-96.832809,http://clui.org/ludb/site/ineos-nitriles-green-lake,Ineos Nitriles Green Lake
1401,35.483351,-101.049371,http://clui.org/ludb/site/celanese-pampa,Celanese Pampa
1402,29.742321,-95.010452,http://clui.org/ludb/site/exxonmobil-baytown-refinery,ExxonMobil Baytown Refinery
1403,29.945574,-95.453392,http://clui.org/ludb/site/fmc-technologies-corporate-headquarters,FMC Technologies Corporate Headquarters
1404,29.75,-95.080833,http://clui.org/ludb/site/san-jacinto-column,San Jacinto Column
1405,28.992981,-95.398579,http://clui.org/ludb/site/dow-freeport,Dow Freeport
1406,29.73962,-95.092077,http://clui.org/ludb/site/vopak-and-intercontinental-terminal-deer-park,Vopak and Intercontinental Terminal Deer Park
1407,29.964007,-95.385361,http://clui.org/ludb/site/smith-international-corporate-headquarters,Smith International Corporate Headquarters
1408,29.756098,-95.362326,http://clui.org/ludb/site/lyondell-corporate-headquarters,Lyondell Corporate Headquarters
1409,29.72121,-95.209129,http://clui.org/ludb/site/pasadena-refining-company,Pasadena Refining Company
1410,31.595833,-96.988052,http://clui.org/ludb/site/mount-carmel,Mount Carmel
1411,35.665874,-101.434622,http://clui.org/ludb/site/carbon-black-plant-borger,Carbon Black Plant Borger
1412,28.904428,-98.132286,http://clui.org/ludb/site/falls-city-uranium-disposal-cell,Falls City Uranium Disposal Cell
1413,33.594345,-102.028793,http://clui.org/ludb/site/reese-air-force-base,Reese Air Force Base
1414,30.05435,-93.753676,http://clui.org/ludb/site/dupont-sabine-river-works,DuPont Sabine River Works
1415,29.745656,-95.462158,http://clui.org/ludb/site/apache-corporate-headquarters,Apache Corporate Headquarters
1416,29.75783,-95.36739,http://clui.org/ludb/site/el-paso-corporate-headquarters,El Paso Corporate Headquarters
1417,29.727416,-95.075684,http://clui.org/ludb/site/oxyvinyls-la-porte,Oxyvinyls La Porte
1418,30.157874,-95.462683,http://clui.org/ludb/site/chevronphillips-corporate-headquarters,ChevronPhillips Corporate Headquarters
1419,30.069095,-94.068289,http://clui.org/ludb/site/exxonmobil-beaumont,ExxonMobil Beaumont
1420,29.788101,-95.685301,http://clui.org/ludb/site/wood-group-corporate-office,Wood Group Corporate Office
1421,25.96991,-97.359767,http://clui.org/ludb/site/keppel-amfels-brownsville-fabrication-yard,Keppel AmFELS Brownsville Fabrication Yard
1422,32.440431,-94.687514,http://clui.org/ludb/site/eastman-longview,Eastman Longview
1423,29.309704,-94.791763,http://clui.org/ludb/site/ocean-star-museum,Ocean Star Museum
1424,29.749512,-94.243637,http://clui.org/ludb/site/big-hill-strategic-petroleum-reserve,Big Hill Strategic Petroleum Reserve
1425,29.786988,-95.606482,http://clui.org/ludb/site/shell-oil-woodcreek-complex,Shell Oil Woodcreek Complex
1426,29.391375,-98.570969,http://clui.org/ludb/site/kelly-air-force-base,Kelly Air Force Base
1427,28.860463,-96.020851,http://clui.org/ludb/site/oxea-bay-city,Oxea Bay City
1428,29.364777,-94.810638,http://clui.org/ludb/site/galveston-breakwater,Galveston Breakwater
1429,29.809322,-101.560341,http://clui.org/ludb/site/judge-roy-bean-saloon-and-museum,Judge Roy Bean Saloon and Museum
1430,29.983262,-93.946238,http://clui.org/ludb/site/texas-petrochemicals-port-neches,Texas Petrochemicals Port Neches
1431,29.756419,-95.368549,http://clui.org/ludb/site/total-corporate-office,Total Corporate Office
1432,31.78015,-106.522386,http://clui.org/ludb/site/asarco-copper-smelter,Asarco Copper Smelter
1433,29.532429,-98.279289,http://clui.org/ludb/site/randolph-air-force-base,Randolph Air Force Base
1434,30.159614,-95.456412,http://clui.org/ludb/site/huntsman-corporate-headquarters,Huntsman Corporate Headquarters
1435,30.300029,-104.026153,http://clui.org/ludb/site/chinati-foundation,Chinati Foundation
1436,32.268338,-101.417391,http://clui.org/ludb/site/big-spring-refinery,Big Spring Refinery
1437,29.743665,-95.010796,http://clui.org/ludb/site/exxon-baytown-plant,Exxon Baytown Plant
1438,29.719887,-95.271045,http://clui.org/ludb/site/rhodia-houston-plant,Rhodia Houston Plant
1439,35.187222,-101.987053,http://clui.org/ludb/site/cadillac-ranch,Cadillac Ranch
1440,29.625029,-95.061522,http://clui.org/ludb/site/celanese-clear-lake,Celanese Clear Lake
1441,32.890021,-96.949829,http://clui.org/ludb/site/exxonmobil-corporate-headquarters,ExxonMobil Corporate Headquarters
1442,29.720784,-95.126238,http://clui.org/ludb/site/shell-deer-park,Shell Deer Park
1443,29.730564,-95.111107,http://clui.org/ludb/site/oxyvinyls-deer-park-0,Oxyvinyls Deer Park
1444,29.754817,-95.360711,http://clui.org/ludb/site/halliburton-corporate-headquarters,Halliburton Corporate Headquarters
1445,30.013522,-94.028893,http://clui.org/ludb/site/dupont-beaumont,DuPont Beaumont
1446,29.948428,-95.42362,http://clui.org/ludb/site/nabors-industries-office,Nabors Industries Office
1447,29.931214,-95.543423,http://clui.org/ludb/site/boots-coots-corporate-headquarters,Boots &amp; Coots Corporate Headquarters
1448,28.917574,-95.37738,http://clui.org/ludb/site/bryan-mound-strategic-petroleum-reserve-storage-site,Bryan Mound Strategic Petroleum Reserve Storage Site
1449,29.885604,-93.96512,http://clui.org/ludb/site/motiva-port-arthur,Motiva Port Arthur
1450,29.77708,-95.618944,http://clui.org/ludb/site/mcdermott-corporate-headquarters,McDermott Corporate Headquarters
1451,31.769625,-106.399927,http://clui.org/ludb/site/western-refining-el-paso,Western Refining El Paso
1452,30.045992,-93.769941,http://clui.org/ludb/site/honeywell-orange,Honeywell Orange
1453,29.784083,-95.655529,http://clui.org/ludb/site/diamond-offshore-corporate-headquarters,Diamond Offshore Corporate Headquarters
1454,27.824047,-97.192505,http://clui.org/ludb/site/gulf-marine-fabricators-ingleside-yard,Gulf Marine Fabricators Ingleside Yard
1455,29.691548,-95.554447,http://clui.org/ludb/site/national-oilwell-varco-corporate-headquarters,National Oilwell Varco Corporate Headquarters
1456,29.75307,-95.372486,http://clui.org/ludb/site/kbr-corporate-headquarters,KBR Corporate Headquarters
1457,29.717903,-95.324341,http://clui.org/ludb/site/orange-show,Orange Show
1458,29.731888,-95.178766,http://clui.org/ludb/site/chevronphillips-pasadena-plastics-complex-0,ChevronPhillips Pasadena Plastics Complex
1459,29.752829,-95.10448,http://clui.org/ludb/site/houston-fuel-oil-terminal,Houston Fuel Oil Terminal
1460,30.671389,-104.022499,http://clui.org/ludb/site/mcdonald-observatory,McDonald Observatory
1461,29.738968,-95.168595,http://clui.org/ludb/site/ethyl-corporation-plant-0,Ethyl Corporation Plant
1462,29.576146,-95.510588,http://clui.org/ludb/site/tower-collapse-site-missouri-city,"Tower Collapse Site, Missouri City"
1463,29.341734,-98.439445,http://clui.org/ludb/site/brooks-air-force-base,Brooks Air Force Base
1464,29.965346,-93.931646,http://clui.org/ludb/site/huntsman-port-neches,Huntsman Port Neches
1465,29.355659,-100.783836,http://clui.org/ludb/site/laughlin-air-force-base,Laughlin Air Force Base
1466,35.69669,-101.365957,http://clui.org/ludb/site/chevronphillips-borger,ChevronPhillips Borger
1467,29.442551,-98.612766,http://clui.org/ludb/site/southwest-research-institute,Southwest Research Institute
1468,32.909023,-96.919547,http://clui.org/ludb/site/celanese-corporation-headquarters,Celanese Corporation Headquarters
1469,29.974863,-94.216239,http://clui.org/ludb/site/goodyear-beaumont,Goodyear Beaumont
1470,27.855165,-97.233597,http://clui.org/ludb/site/kiewit-offshore-services-ingleside-yard,Kiewit Offshore Services Ingleside Yard
1471,35.627111,-101.975334,http://clui.org/ludb/site/exell-helium-plant,Exell Helium Plant
1472,31.82142,-102.334943,http://clui.org/ludb/site/flint-hills-odessa-plant,Flint Hills Odessa Plant
1473,29.073277,-95.747995,http://clui.org/ludb/site/chevronphillips-conocophillips-old-ocean,ChevronPhillips ConocoPhillips Old Ocean
1474,29.835172,-95.560466,http://clui.org/ludb/site/bj-services-corporate-headquarters,BJ Services Corporate Headquarters
1475,31.331646,-94.735408,http://clui.org/ludb/site/lufkin-industries-headquarters,Lufkin Industries Headquarters
1476,29.76068,-95.396916,http://clui.org/ludb/site/baker-hughes-world-headquarters,Baker Hughes World Headquarters
1477,29.249824,-95.214086,http://clui.org/ludb/site/chocolate-bayou-complex,Chocolate Bayou Complex
1478,29.382475,-98.62487,http://clui.org/ludb/site/lackland-air-force-base,Lackland Air Force Base
1479,29.816967,-95.106411,http://clui.org/ludb/site/lyondell-channelview,Lyondell Channelview
1480,28.67455,-96.954303,http://clui.org/ludb/site/victoria-plastics-complex,Victoria Plastics Complex
1481,31.76459,-106.389585,http://clui.org/ludb/site/el-paso-copper-refinery,El Paso Copper Refinery
1482,29.761862,-93.918922,http://clui.org/ludb/site/golden-pass-lng-terminal,Golden Pass LNG Terminal
1483,29.460823,-98.437546,http://clui.org/ludb/site/fort-sam-houston,Fort Sam Houston
1484,29.757481,-95.370533,http://clui.org/ludb/site/kinder-morgan-corporate-headquarters,Kinder Morgan Corporate Headquarters
1485,35.375131,-102.029925,http://clui.org/ludb/site/amarillo-ramp,Amarillo Ramp
1486,27.867306,-97.172356,http://clui.org/ludb/site/aker-gulf-marine-ingleside-yard,Aker Gulf Marine Ingleside Yard
1487,29.788431,-95.613531,http://clui.org/ludb/site/conocophillips-corporate-headquarters,ConocoPhillips Corporate Headquarters
1488,39.774869,-75.577934,http://clui.org/ludb/site/hagley-museum,Hagley Museum
1489,38.794244,-75.091389,http://clui.org/ludb/site/cape-henlopen,Cape Henlopen
1490,39.668354,-79.977219,http://clui.org/ludb/site/morgantown-engineering-technical-center-doe,Morgantown Engineering Technical Center (DOE)
1491,39.962092,-80.603868,http://clui.org/ludb/site/prabhupadas-palace-gold,Prabhupada&#039;s Palace of Gold
1492,37.78612,-80.308342,http://clui.org/ludb/site/greenbrier-government-relocation-facility,Greenbrier Government Relocation Facility
1493,38.432884,-79.839363,http://clui.org/ludb/site/national-radio-astronomy-observatory-green-bank,National Radio Astronomy Observatory Green Bank
1494,37.72448,-80.668166,http://clui.org/ludb/site/alderson-federal-prison-camp,Alderson Federal Prison Camp
1495,38.018363,-81.47049,http://clui.org/ludb/site/sample-mine,Sample Mine
1496,38.370333,-81.68438,http://clui.org/ludb/site/south-charleston-plant,South Charleston Plant
1497,39.0593,-78.971829,http://clui.org/ludb/site/moorefield-poultry-processing-plant,Moorefield Poultry Processing Plant
1498,38.47382,-81.823254,http://clui.org/ludb/site/john-amos-power-plant,John Amos Power Plant
1499,39.417671,-77.916246,http://clui.org/ludb/site/irs-computer-center,IRS Computer Center
1500,38.133747,-81.410022,http://clui.org/ludb/site/center-national-responsememorial-tunnel,Center for National Response/Memorial Tunnel
1501,38.51567,-79.279232,http://clui.org/ludb/site/sugar-grove-naval-communications-center,Sugar Grove Naval Communications Center
1502,38.382106,-81.778708,http://clui.org/ludb/site/institute-plant,Institute Plant
1503,38.069278,-81.081827,http://clui.org/ludb/site/new-river-gorge-bridge,New River Gorge Bridge
1504,35.14946,-90.05859,http://clui.org/ludb/site/mud-island,Mud Island
1505,35.049252,-84.362297,http://clui.org/ludb/site/ducktown-desert-site,Ducktown Desert Site
1506,35.986549,-84.257337,http://clui.org/ludb/site/oak-ridge-national-laboratory,Oak Ridge National Laboratory
1507,34.800907,-87.625839,http://clui.org/ludb/site/wilson-dam,Wilson Dam
1508,36.196764,-84.071041,http://clui.org/ludb/site/tennessee-valley-authority-town-norris,Tennessee Valley Authority Town of Norris
1509,36.534815,-82.62929,http://clui.org/ludb/site/holston-army-ammunition-plant,Holston Army Ammunition Plant
